 ,Area,Mean,Min,Max,X,Y
234,0,4093,4093,4093,1017,434
235,0,4092,4092,4092,1276,167
236,0,4088,4088,4088,1399,1112
237,0,4079,4079,4079,1262,1485
238,0,4077,4077,4077,1218,225
239,0,4063,4063,4063,1200,717
240,0,4061,4061,4061,985,707
241,0,4061,4061,4061,1263,145
242,0,4057,4057,4057,1505,1229
243,0,4056,4056,4056,553,745
244,0,4054,4054,4054,601,388
245,0,4052,4052,4052,1513,1190
246,0,4048,4048,4048,1917,1664
247,0,4045,4045,4045,1324,1049
248,0,4045,4045,4045,763,934
249,0,4045,4045,4045,612,558
250,0,4039,4039,4039,773,568
251,0,4028,4028,4028,1515,1662
252,0,4021,4021,4021,1020,284
253,0,4019,4019,4019,1128,428
254,0,3996,3996,3996,1205,431
255,0,3994,3994,3994,1110,467
256,0,3991,3991,3991,1250,1694
257,0,3989,3989,3989,922,548
258,0,3987,3987,3987,505,1227
259,0,3983,3983,3983,1145,1972
260,0,3980,3980,3980,477,567
261,0,3978,3978,3978,1233,1021
262,0,3976,3976,3976,715,7
263,0,3974,3974,3974,1261,956
264,0,3967,3967,3967,1434,1619
265,0,3967,3967,3967,1360,1158
266,0,3965,3965,3965,1701,1404
267,0,3964,3964,3964,1606,1555
268,0,3962,3962,3962,1022,212
269,0,3960,3960,3960,1107,114
270,0,3958,3958,3958,1577,1274
271,0,3956,3956,3956,612,125
272,0,3955,3955,3955,1407,1375
273,0,3951,3951,3951,1244,638
274,0,3949,3949,3949,1053,510
275,0,3944,3944,3944,1881,1623
276,0,3944,3944,3944,789,580
277,0,3936,3936,3936,1684,1336
278,0,3935,3935,3935,958,1079
279,0,3933,3933,3933,1665,1699
280,0,3927,3927,3927,1149,231
281,0,3926,3926,3926,1161,1423
282,0,3918,3918,3918,316,1264
283,0,3915,3915,3915,1387,1486
284,0,3909,3909,3909,1591,1642
285,0,3908,3908,3908,1692,1374
286,0,3906,3906,3906,683,446
287,0,3906,3906,3906,680,60
288,0,3897,3897,3897,1819,1508
