 ,Area,Mean,Min,Max,X,Y,Slice
711,0,2293,2293,2293,1121,1222,3
712,0,2292,2292,2292,1161,447,3
713,0,2291,2291,2291,1341,622,3
714,0,2290,2290,2290,1363,732,3
715,0,2290,2290,2290,1387,718,3
716,0,2290,2290,2290,1393,545,3
717,0,2290,2290,2290,1200,531,3
718,0,2289,2289,2289,748,597,3
719,0,2285,2285,2285,909,1114,3
720,0,2285,2285,2285,1515,770,3
721,0,2285,2285,2285,1612,120,3
722,0,2283,2283,2283,868,810,3
723,0,2282,2282,2282,1455,1123,3
724,0,2282,2282,2282,366,1098,3
725,0,2282,2282,2282,1435,943,3
726,0,2282,2282,2282,789,756,3
727,0,2282,2282,2282,726,637,3
728,0,2282,2282,2282,1638,283,3
729,0,2281,2281,2281,685,900,3
730,0,2281,2281,2281,574,871,3
731,0,2281,2281,2281,1714,619,3
732,0,2279,2279,2279,493,695,3
733,0,2278,2278,2278,1078,1164,3
734,0,2278,2278,2278,1126,978,3
735,0,2278,2278,2278,1291,960,3
736,0,2277,2277,2277,332,777,3
737,0,2276,2276,2276,1465,722,3
738,0,2276,2276,2276,1366,690,3
739,0,2276,2276,2276,717,515,3
740,0,2276,2276,2276,809,208,3
741,0,2275,2275,2275,1096,1101,3
742,0,2275,2275,2275,472,1097,3
743,0,2274,2274,2274,397,1155,3
744,0,2274,2274,2274,153,826,3
745,0,2273,2273,2273,71,755,3
746,0,2271,2271,2271,656,1175,3
747,0,2270,2270,2270,353,830,3
748,0,2270,2270,2270,550,747,3
749,0,2266,2266,2266,1725,1069,3
750,0,2266,2266,2266,418,754,3
751,0,2265,2265,2265,682,1071,3
752,0,2265,2265,2265,1012,332,3
753,0,2263,2263,2263,1253,791,3
754,0,2262,2262,2262,1603,843,3
755,0,2262,2262,2262,856,565,3
756,0,2262,2262,2262,744,410,3
757,0,2262,2262,2262,523,402,3
758,0,2261,2261,2261,1311,1235,3
759,0,2261,2261,2261,877,163,3
760,0,2260,2260,2260,933,778,3
761,0,2258,2258,2258,1757,558,3
762,0,2258,2258,2258,482,471,3
763,0,2257,2257,2257,1185,1169,3
764,0,2257,2257,2257,1244,678,3
765,0,2256,2256,2256,527,1069,3
766,0,2255,2255,2255,1609,787,3
767,0,2255,2255,2255,669,273,3
768,0,2252,2252,2252,438,1145,3
769,0,2252,2252,2252,789,1017,3
770,0,2252,2252,2252,42,601,3
771,0,2252,2252,2252,1400,584,3
772,0,2250,2250,2250,1296,773,3
773,0,2250,2250,2250,405,700,3
774,0,2249,2249,2249,1386,1163,3
775,0,2249,2249,2249,1358,740,3
776,0,2248,2248,2248,1189,1088,3
777,0,2248,2248,2248,757,755,3
778,0,2248,2248,2248,1078,629,3
779,0,2247,2247,2247,183,619,3
780,0,2246,2246,2246,1507,812,3
781,0,2246,2246,2246,953,405,3
782,0,2244,2244,2244,657,1186,3
783,0,2244,2244,2244,1383,500,3
784,0,2242,2242,2242,1172,730,3
785,0,2241,2241,2241,1084,861,3
786,0,2240,2240,2240,704,1169,3
787,0,2240,2240,2240,1667,934,3
788,0,2240,2240,2240,1096,719,3
789,0,2239,2239,2239,492,712,3
790,0,2239,2239,2239,328,258,3
791,0,2238,2238,2238,1075,1292,3
792,0,2238,2238,2238,1146,901,3
793,0,2237,2237,2237,1411,1285,3
794,0,2237,2237,2237,647,872,3
795,0,2237,2237,2237,1677,585,3
796,0,2236,2236,2236,1055,1193,3
797,0,2236,2236,2236,534,1090,3
798,0,2235,2235,2235,1442,728,3
799,0,2235,2235,2235,1144,516,3
800,0,2234,2234,2234,655,1123,3
801,0,2234,2234,2234,243,878,3
802,0,2234,2234,2234,759,738,3
803,0,2234,2234,2234,243,310,3
804,0,2233,2233,2233,626,808,3
805,0,2232,2232,2232,425,810,3
806,0,2232,2232,2232,771,421,3
807,0,2231,2231,2231,1486,1212,3
808,0,2231,2231,2231,1790,1192,3
809,0,2231,2231,2231,465,869,3
810,0,2229,2229,2229,333,1088,3
811,0,2228,2228,2228,1125,899,3
812,0,2227,2227,2227,1653,722,3
813,0,2226,2226,2226,397,859,3
814,0,2225,2225,2225,635,559,3
815,0,2224,2224,2224,1268,1203,3
816,0,2222,2222,2222,1032,859,3
817,0,2222,2222,2222,687,142,3
818,0,2221,2221,2221,1317,921,3
819,0,2221,2221,2221,835,888,3
820,0,2221,2221,2221,1681,509,3
821,0,2220,2220,2220,973,1123,3
822,0,2220,2220,2220,634,483,3
823,0,2218,2218,2218,1451,916,3
824,0,2218,2218,2218,522,579,3
825,0,2218,2218,2218,1484,535,3
826,0,2218,2218,2218,988,271,3
827,0,2217,2217,2217,468,1061,3
828,0,2217,2217,2217,824,891,3
829,0,2217,2217,2217,670,757,3
830,0,2217,2217,2217,1720,548,3
831,0,2216,2216,2216,729,1180,3
832,0,2216,2216,2216,1089,1043,3
833,0,2216,2216,2216,1234,876,3
834,0,2216,2216,2216,377,820,3
835,0,2216,2216,2216,1361,792,3
836,0,2213,2213,2213,1359,1047,3
837,0,2213,2213,2213,1140,791,3
838,0,2211,2211,2211,1062,1227,3
839,0,2211,2211,2211,508,863,3
840,0,2211,2211,2211,1355,611,3
841,0,2210,2210,2210,677,1167,3
842,0,2209,2209,2209,162,607,3
843,0,2209,2209,2209,439,571,3
844,0,2208,2208,2208,573,807,3
845,0,2208,2208,2208,573,748,3
846,0,2208,2208,2208,1492,585,3
847,0,2207,2207,2207,1612,807,3
848,0,2207,2207,2207,1027,677,3
849,0,2206,2206,2206,1696,1137,3
850,0,2206,2206,2206,1782,865,3
851,0,2206,2206,2206,1512,575,3
852,0,2206,2206,2206,577,478,3
853,0,2204,2204,2204,704,1204,3
854,0,2204,2204,2204,1132,1126,3
855,0,2204,2204,2204,1193,511,3
856,0,2204,2204,2204,1191,494,3
857,0,2202,2202,2202,118,812,3
858,0,2201,2201,2201,732,1262,3
859,0,2199,2199,2199,667,727,3
860,0,2198,2198,2198,108,126,3
861,0,2197,2197,2197,1147,612,3
862,0,2197,2197,2197,716,421,3
863,0,2196,2196,2196,561,1091,3
864,0,2195,2195,2195,774,814,3
865,0,2194,2194,2194,1130,735,3
866,0,2193,2193,2193,927,1272,3
867,0,2192,2192,2192,368,894,3
868,0,2192,2192,2192,518,854,3
869,0,2191,2191,2191,425,416,3
870,0,2191,2191,2191,694,225,3
871,0,2190,2190,2190,756,1097,3
872,0,2190,2190,2190,1084,811,3
873,0,2190,2190,2190,1150,743,3
874,0,2189,2189,2189,1264,1174,3
875,0,2189,2189,2189,373,1171,3
876,0,2189,2189,2189,103,190,3
877,0,2188,2188,2188,1158,940,3
878,0,2188,2188,2188,206,880,3
879,0,2186,2186,2186,258,773,3
880,0,2186,2186,2186,309,560,3
881,0,2186,2186,2186,848,156,3
882,0,2185,2185,2185,1301,1099,3
883,0,2185,2185,2185,753,885,3
884,0,2185,2185,2185,391,713,3
885,0,2185,2185,2185,715,547,3
886,0,2184,2184,2184,1191,1220,3
887,0,2183,2183,2183,1705,402,3
888,0,2181,2181,2181,684,1120,3
889,0,2181,2181,2181,387,429,3
890,0,2180,2180,2180,581,1301,3
891,0,2180,2180,2180,630,468,3
892,0,2180,2180,2180,310,264,3
893,0,2178,2178,2178,787,232,3
894,0,2178,2178,2178,221,144,3
895,0,2177,2177,2177,993,633,3
896,0,2175,2175,2175,328,805,3
897,0,2174,2174,2174,1149,1153,3
898,0,2172,2172,2172,508,1250,3
899,0,2172,2172,2172,755,1151,3
900,0,2170,2170,2170,464,742,3
901,0,2169,2169,2169,1594,775,3
902,0,2169,2169,2169,1224,459,3
903,0,2169,2169,2169,1383,180,3
904,0,2167,2167,2167,1064,682,3
905,0,2167,2167,2167,762,149,3
906,0,2166,2166,2166,1057,1050,3
907,0,2166,2166,2166,1418,981,3
908,0,2165,2165,2165,472,926,3
909,0,2165,2165,2165,1099,861,3
910,0,2165,2165,2165,741,92,3
911,0,2162,2162,2162,928,1016,3
912,0,2162,2162,2162,450,890,3
913,0,2161,2161,2161,553,969,3
914,0,2161,2161,2161,695,484,3
915,0,2160,2160,2160,384,575,3
916,0,2159,2159,2159,457,1063,3
917,0,2158,2158,2158,1081,1142,3
918,0,2158,2158,2158,709,512,3
919,0,2156,2156,2156,649,1182,3
920,0,2153,2153,2153,216,1051,3
921,0,2153,2153,2153,1053,169,3
922,0,2152,2152,2152,1035,1166,3
923,0,2152,2152,2152,737,1136,3
924,0,2152,2152,2152,1130,992,3
925,0,2151,2151,2151,1132,1137,3
926,0,2150,2150,2150,1654,934,3
927,0,2150,2150,2150,657,577,3
928,0,2150,2150,2150,413,380,3
929,0,2148,2148,2148,525,879,3
930,0,2147,2147,2147,570,1065,3
931,0,2146,2146,2146,1753,1116,3
932,0,2146,2146,2146,472,912,3
933,0,2145,2145,2145,1547,511,3
934,0,2144,2144,2144,774,1258,3
935,0,2143,2143,2143,242,1151,3
936,0,2143,2143,2143,1113,1026,3
937,0,2143,2143,2143,412,892,3
938,0,2141,2141,2141,745,1026,3
939,0,2141,2141,2141,1019,447,3
940,0,2140,2140,2140,1075,936,3
941,0,2140,2140,2140,863,934,3
942,0,2138,2138,2138,118,269,3
943,0,2137,2137,2137,1081,648,3
944,0,2137,2137,2137,103,551,3
945,0,2136,2136,2136,203,207,3
946,0,2136,2136,2136,1481,201,3
947,0,2135,2135,2135,359,928,3
948,0,2134,2134,2134,427,399,3
949,0,2133,2133,2133,1004,1168,3
950,0,2131,2131,2131,165,179,3
951,0,2129,2129,2129,1389,278,3
952,0,2128,2128,2128,460,874,3
953,0,2125,2125,2125,553,1222,3
954,0,2125,2125,2125,1589,778,3
955,0,2125,2125,2125,538,614,3
956,0,2123,2123,2123,866,685,3
957,0,2122,2122,2122,686,424,3
958,0,2121,2121,2121,1722,964,3
959,0,2121,2121,2121,1853,737,3
960,0,2119,2119,2119,1500,485,3
961,0,2119,2119,2119,543,243,3
962,0,2119,2119,2119,1599,160,3
963,0,2118,2118,2118,1711,1204,3
964,0,2118,2118,2118,538,1063,3
965,0,2118,2118,2118,1625,119,3
966,0,2117,2117,2117,496,959,3
967,0,2114,2114,2114,1518,512,3
968,0,2113,2113,2113,197,1240,3
969,0,2111,2111,2111,488,964,3
970,0,2111,2111,2111,1766,561,3
971,0,2111,2111,2111,1320,156,3
972,0,2110,2110,2110,1547,998,3
973,0,2108,2108,2108,1825,452,3
974,0,2107,2107,2107,838,921,3
975,0,2107,2107,2107,98,143,3
976,0,2105,2105,2105,521,900,3
977,0,2105,2105,2105,148,700,3
978,0,2105,2105,2105,469,554,3
979,0,2104,2104,2104,490,1109,3
980,0,2103,2103,2103,1751,1164,3
981,0,2103,2103,2103,1557,351,3
982,0,2102,2102,2102,1521,518,3
983,0,2101,2101,2101,1698,912,3
984,0,2101,2101,2101,1791,890,3
985,0,2095,2095,2095,393,1080,3
986,0,2095,2095,2095,57,926,3
987,0,2094,2094,2094,1690,806,3
988,0,2092,2092,2092,1188,387,3
989,0,2091,2091,2091,771,203,3
990,0,2088,2088,2088,1711,485,3
991,0,2087,2087,2087,1660,448,3
992,0,2086,2086,2086,262,570,3
993,0,2085,2085,2085,1603,1178,3
994,0,2085,2085,2085,474,1172,3
995,0,2085,2085,2085,1817,837,3
996,0,2085,2085,2085,796,164,3
997,0,2083,2083,2083,547,1188,3
998,0,2083,2083,2083,215,282,3
999,0,2083,2083,2083,1722,143,3
1000,0,2082,2082,2082,1542,215,3
1001,0,2080,2080,2080,404,661,3
1002,0,2080,2080,2080,723,234,3
1003,0,2079,2079,2079,470,1199,3
1004,0,2079,2079,2079,89,501,3
1005,0,2078,2078,2078,196,531,3
1006,0,2077,2077,2077,1381,305,3
1007,0,2077,2077,2077,794,257,3
1008,0,2075,2075,2075,425,1282,3
1009,0,2075,2075,2075,494,1096,3
1010,0,2074,2074,2074,421,705,3
1011,0,2074,2074,2074,1560,539,3
1012,0,2073,2073,2073,454,1240,3
1013,0,2073,2073,2073,284,983,3
1014,0,2072,2072,2072,150,1254,3
1015,0,2072,2072,2072,580,1186,3
1016,0,2072,2072,2072,1018,1011,3
1017,0,2070,2070,2070,1653,944,3
1018,0,2069,2069,2069,1769,1119,3
1019,0,2069,2069,2069,1586,612,3
1020,0,2068,2068,2068,391,1227,3
1021,0,2063,2063,2063,178,503,3
1022,0,2062,2062,2062,1129,125,3
1023,0,2061,2061,2061,477,1060,3
1024,0,2061,2061,2061,282,842,3
1025,0,2059,2059,2059,1797,791,3
1026,0,2058,2058,2058,1725,1091,3
1027,0,2052,2052,2052,172,738,3
1028,0,2051,2051,2051,344,1015,3
1029,0,2050,2050,2050,508,1202,3
1030,0,2049,2049,2049,604,1220,3
1031,0,2049,2049,2049,1619,550,3
1032,0,2048,2048,2048,534,1127,3
1033,0,2048,2048,2048,667,1065,3
1034,0,2048,2048,2048,1590,812,3
1035,0,2047,2047,2047,368,769,3
1036,0,2046,2046,2046,381,1146,3
1037,0,2045,2045,2045,527,1297,3
1038,0,2045,2045,2045,1599,140,3
1039,0,2044,2044,2044,138,1145,3
1040,0,2044,2044,2044,584,1010,3
1041,0,2043,2043,2043,1746,932,3
1042,0,2043,2043,2043,108,884,3
1043,0,2042,2042,2042,1659,1065,3
1044,0,2040,2040,2040,1791,777,3
1045,0,2039,2039,2039,211,952,3
1046,0,2038,2038,2038,97,463,3
1047,0,2036,2036,2036,1758,147,3
1048,0,2034,2034,2034,412,1224,3
1049,0,2034,2034,2034,573,1186,3
1050,0,2034,2034,2034,507,442,3
1051,0,2032,2032,2032,171,1060,3
1052,0,2032,2032,2032,208,804,3
1053,0,2031,2031,2031,338,811,3
1054,0,2029,2029,2029,416,1078,3
1055,0,2029,2029,2029,1778,529,3
1056,0,2027,2027,2027,407,865,3
1057,0,2027,2027,2027,1643,497,3
1058,0,2025,2025,2025,1736,488,3
1059,0,2025,2025,2025,660,331,3
1060,0,2025,2025,2025,1512,152,3
1061,0,2019,2019,2019,1469,227,3
1062,0,2018,2018,2018,84,1139,3
1063,0,2018,2018,2018,1739,784,3
1064,0,2017,2017,2017,107,40,3
1065,0,2012,2012,2012,1601,255,3
1066,0,2010,2010,2010,487,385,3
1067,0,2008,2008,2008,5,1049,3
1068,0,2008,2008,2008,1671,523,3
1069,0,2008,2008,2008,741,192,3
1070,0,2007,2007,2007,142,1050,3
1071,0,2005,2005,2005,755,1285,3
1072,0,2004,2004,2004,1664,359,3
1073,0,2003,2003,2003,1781,1118,3
1074,0,2002,2002,2002,1595,128,3
1075,0,2001,2001,2001,1417,191,3
1076,0,1999,1999,1999,75,766,3
1077,0,1998,1998,1998,204,896,3
1078,0,1997,1997,1997,51,116,3
1079,0,1996,1996,1996,1726,1083,3
1080,0,1994,1994,1994,415,1116,3
1081,0,1994,1994,1994,111,1057,3
1082,0,1990,1990,1990,508,1299,3
1083,0,1989,1989,1989,233,571,3
1084,0,1988,1988,1988,460,896,3
1085,0,1986,1986,1986,411,1239,3
1086,0,1986,1986,1986,1383,198,3
1087,0,1984,1984,1984,1698,625,3
1088,0,1981,1981,1981,189,1159,3
1089,0,1980,1980,1980,94,835,3
1090,0,1980,1980,1980,1404,284,3
1091,0,1978,1978,1978,1691,1069,3
1092,0,1977,1977,1977,124,316,3
1093,0,1976,1976,1976,520,1236,3
1094,0,1975,1975,1975,358,964,3
1095,0,1974,1974,1974,1674,1152,3
1096,0,1972,1972,1972,1741,1226,3
1097,0,1971,1971,1971,1754,509,3
1098,0,1970,1970,1970,1592,258,3
1099,0,1969,1969,1969,1637,158,3
1100,0,1968,1968,1968,1583,458,3
1101,0,1966,1966,1966,256,612,3
1102,0,1966,1966,1966,1396,173,3
1103,0,1965,1965,1965,224,1170,3
1104,0,1965,1965,1965,1755,250,3
1105,0,1961,1961,1961,1623,1151,3
1106,0,1961,1961,1961,1833,897,3
1107,0,1961,1961,1961,248,454,3
1108,0,1960,1960,1960,1707,641,3
1109,0,1954,1954,1954,422,1136,3
1110,0,1954,1954,1954,1712,315,3
1111,0,1952,1952,1952,401,797,3
1112,0,1950,1950,1950,70,720,3
1113,0,1947,1947,1947,176,550,3
1114,0,1946,1946,1946,393,824,3
1115,0,1944,1944,1944,267,826,3
1116,0,1943,1943,1943,18,1106,3
1117,0,1940,1940,1940,1708,384,3
1118,0,1939,1939,1939,59,430,3
1119,0,1938,1938,1938,1705,1168,3
1120,0,1937,1937,1937,1501,428,3
1121,0,1930,1930,1930,1760,938,3
1122,0,1929,1929,1929,1695,870,3
1123,0,1929,1929,1929,201,689,3
1124,0,1926,1926,1926,67,1185,3
1125,0,1926,1926,1926,1736,247,3
1126,0,1922,1922,1922,293,1225,3
1127,0,1921,1921,1921,1542,406,3
1128,0,1920,1920,1920,184,1137,3
1129,0,1920,1920,1920,1521,140,3
1130,0,1918,1918,1918,445,1213,3
1131,0,1918,1918,1918,220,585,3
1132,0,1916,1916,1916,1746,487,3
1133,0,1913,1913,1913,1745,837,3
1134,0,1913,1913,1913,164,820,3
1135,0,1912,1912,1912,1654,652,3
1136,0,1911,1911,1911,1710,439,3
1137,0,1911,1911,1911,1647,384,3
1138,0,1909,1909,1909,234,1109,3
1139,0,1908,1908,1908,44,389,3
1140,0,1907,1907,1907,1585,135,3
1141,0,1906,1906,1906,1570,1086,3
1142,0,1906,1906,1906,1783,593,3
1143,0,1901,1901,1901,1698,849,3
1144,0,1900,1900,1900,1815,575,3
1145,0,1896,1896,1896,242,593,3
1146,0,1893,1893,1893,232,968,3
1147,0,1888,1888,1888,89,1182,3
1148,0,1887,1887,1887,1692,230,3
1149,0,1886,1886,1886,1791,269,3
1150,0,1883,1883,1883,1680,1111,3
1151,0,1883,1883,1883,427,1027,3
1152,0,1883,1883,1883,1636,587,3
1153,0,1882,1882,1882,1761,719,3
1154,0,1881,1881,1881,1567,356,3
1155,0,1875,1875,1875,256,1125,3
1156,0,1870,1870,1870,119,826,3
1157,0,1865,1865,1865,407,1026,3
1158,0,1864,1864,1864,1766,282,3
1159,0,1864,1864,1864,1209,37,3
1160,0,1863,1863,1863,366,1270,3
1161,0,1862,1862,1862,1623,431,3
1162,0,1859,1859,1859,1467,286,3
1163,0,1859,1859,1859,5,142,3
1164,0,1856,1856,1856,360,1265,3
1165,0,1856,1856,1856,41,1110,3
1166,0,1853,1853,1853,5,175,3
1167,0,1851,1851,1851,1434,249,3
1168,0,1850,1850,1850,105,1078,3
1169,0,1845,1845,1845,1612,402,3
1170,0,1845,1845,1845,1665,287,3
1171,0,1842,1842,1842,156,1028,3
1172,0,1839,1839,1839,329,1031,3
1173,0,1838,1838,1838,448,1282,3
1174,0,1836,1836,1836,146,1115,3
1175,0,1835,1835,1835,1568,205,3
1176,0,1832,1832,1832,197,1185,3
1177,0,1831,1831,1831,272,995,3
1178,0,1831,1831,1831,1726,389,3
1179,0,1829,1829,1829,172,1293,3
1180,0,1828,1828,1828,128,1067,3
1181,0,1827,1827,1827,201,1037,3
1182,0,1826,1826,1826,1393,100,3
1183,0,1820,1820,1820,366,991,3
1184,0,1819,1819,1819,105,77,3
1185,0,1816,1816,1816,1609,176,3
1186,0,1815,1815,1815,1705,160,3
1187,0,1814,1814,1814,75,691,3
1188,0,1814,1814,1814,1741,81,3
1189,0,1808,1808,1808,223,1120,3
1190,0,1775,1775,1775,1663,267,3
1191,0,1773,1773,1773,1656,84,3
1192,0,1760,1760,1760,1721,272,3
1193,0,1757,1757,1757,1671,102,3
1194,0,1756,1756,1756,15,1198,3
1195,0,1739,1739,1739,1646,75,3
1196,0,1735,1735,1735,1434,155,3
1197,0,1724,1724,1724,1526,19,3
1198,0,1721,1721,1721,1556,61,3
1199,0,1719,1719,1719,1662,177,3
1200,0,1686,1686,1686,68,1234,3
1201,0,1653,1653,1653,1455,79,3
1202,0,1652,1652,1652,1415,20,3
