 ,Area,Mean,Min,Max,X,Y
289,0,4112,4112,4112,1513,638
290,0,4101,4101,4101,354,545
291,0,4099,4099,4099,1776,1628
292,0,4099,4099,4099,1163,1428
293,0,4099,4099,4099,446,1360
294,0,4097,4097,4097,1667,361
295,0,4093,4093,4093,434,1195
296,0,4092,4092,4092,1211,1224
297,0,4089,4089,4089,1626,765
298,0,4087,4087,4087,211,744
299,0,4085,4085,4085,1385,1211
300,0,4083,4083,4083,563,1419
301,0,4081,4081,4081,1513,502
302,0,4080,4080,4080,325,1321
303,0,4080,4080,4080,1574,948
304,0,4078,4078,4078,1148,1378
305,0,4078,4078,4078,886,775
306,0,4063,4063,4063,541,1244
307,0,4062,4062,4062,1269,1723
308,0,4058,4058,4058,360,1763
309,0,4057,4057,4057,1159,1285
310,0,4054,4054,4054,680,1212
311,0,4052,4052,4052,427,1343
312,0,4049,4049,4049,803,1073
313,0,4045,4045,4045,1426,1333
314,0,4044,4044,4044,1417,817
315,0,4043,4043,4043,1455,1148
316,0,4042,4042,4042,1941,912
317,0,4037,4037,4037,876,1920
318,0,4037,4037,4037,764,894
319,0,4033,4033,4033,333,1427
320,0,4033,4033,4033,542,1064
321,0,4032,4032,4032,566,1053
322,0,4030,4030,4030,535,390
323,0,4026,4026,4026,1810,1652
324,0,4020,4020,4020,377,820
325,0,4019,4019,4019,446,1407
326,0,4014,4014,4014,1104,1011
327,0,4014,4014,4014,896,890
328,0,4009,4009,4009,925,1934
329,0,4002,4002,4002,113,1910
330,0,4001,4001,4001,1012,1612
331,0,3999,3999,3999,1000,606
332,0,3998,3998,3998,1930,770
333,0,3997,3997,3997,934,518
334,0,3995,3995,3995,1920,1269
335,0,3994,3994,3994,875,1314
336,0,3992,3992,3992,1919,451
337,0,3990,3990,3990,639,1583
338,0,3987,3987,3987,136,1386
339,0,3986,3986,3986,1318,1235
340,0,3986,3986,3986,204,723
341,0,3985,3985,3985,1516,1339
342,0,3984,3984,3984,1786,883
343,0,3982,3982,3982,756,1616
344,0,3981,3981,3981,605,1443
345,0,3981,3981,3981,1406,392
346,0,3976,3976,3976,1108,903
347,0,3969,3969,3969,1054,562
348,0,3968,3968,3968,881,928
349,0,3968,3968,3968,1178,437
350,0,3964,3964,3964,891,1155
351,0,3959,3959,3959,734,1692
352,0,3958,3958,3958,964,885
353,0,3950,3950,3950,567,842
354,0,3944,3944,3944,787,1037
355,0,3939,3939,3939,1427,1300
356,0,3936,3936,3936,1280,1072
357,0,3935,3935,3935,366,1356
358,0,3935,3935,3935,338,754
359,0,3930,3930,3930,340,775
360,0,3929,3929,3929,278,1206
361,0,3928,3928,3928,1538,550
362,0,3927,3927,3927,729,1066
363,0,3926,3926,3926,1517,818
364,0,3925,3925,3925,671,1323
365,0,3925,3925,3925,48,1160
366,0,3925,3925,3925,1077,1030
367,0,3922,3922,3922,129,1591
368,0,3919,3919,3919,925,1205
369,0,3918,3918,3918,226,765
370,0,3917,3917,3917,1082,573
371,0,3915,3915,3915,635,1119
372,0,3911,3911,3911,1350,633
373,0,3910,3910,3910,1518,1070
374,0,3910,3910,3910,209,855
375,0,3909,3909,3909,1463,507
376,0,3908,3908,3908,1613,414
377,0,3907,3907,3907,780,1306
378,0,3904,3904,3904,1710,1603
379,0,3903,3903,3903,1813,1001
380,0,3902,3902,3902,1324,1601
381,0,3893,3893,3893,823,941
382,0,3892,3892,3892,31,1474
383,0,3891,3891,3891,1936,362
384,0,3890,3890,3890,1649,1416
385,0,3889,3889,3889,62,1342
386,0,3889,3889,3889,1437,673
387,0,3888,3888,3888,291,1903
388,0,3884,3884,3884,1655,810
389,0,3877,3877,3877,937,1232
390,0,3876,3876,3876,396,1767
391,0,3876,3876,3876,362,894
392,0,3875,3875,3875,260,1217
393,0,3872,3872,3872,664,1124
394,0,3867,3867,3867,816,1179
395,0,3864,3864,3864,1782,539
396,0,3856,3856,3856,1156,914
397,0,3855,3855,3855,1887,1115
398,0,3854,3854,3854,922,1916
399,0,3852,3852,3852,867,1449
400,0,3849,3849,3849,1504,1366
401,0,3849,3849,3849,1849,614
402,0,3847,3847,3847,1441,1649
403,0,3840,3840,3840,775,1145
404,0,3839,3839,3839,1553,749
405,0,3838,3838,3838,800,919
406,0,3834,3834,3834,975,1647
