 ,Area,Mean,Min,Max,X,Y
671,0,617,617,617,362,982
672,0,616,616,616,89,1291
673,0,616,616,616,573,796
674,0,616,616,616,1779,233
675,0,615,615,615,1362,500
676,0,615,615,615,418,176
677,0,615,615,615,810,128
678,0,615,615,615,1372,111
679,0,614,614,614,858,1069
680,0,614,614,614,1513,896
681,0,614,614,614,648,325
682,0,613,613,613,283,1307
683,0,613,613,613,1289,1239
684,0,613,613,613,1555,878
685,0,613,613,613,154,684
686,0,612,612,612,850,721
687,0,612,612,612,1588,481
688,0,611,611,611,146,1206
689,0,611,611,611,1347,921
690,0,611,611,611,1381,688
691,0,610,610,610,316,976
692,0,608,608,608,847,984
693,0,607,607,607,1392,836
694,0,607,607,607,186,805
695,0,607,607,607,43,635
696,0,607,607,607,1551,276
697,0,607,607,607,1618,206
698,0,606,606,606,134,959
699,0,606,606,606,301,759
700,0,605,605,605,130,1166
701,0,605,605,605,627,1164
702,0,605,605,605,31,950
703,0,605,605,605,167,909
704,0,605,605,605,1557,630
705,0,605,605,605,1048,543
706,0,605,605,605,1018,531
707,0,605,605,605,1659,377
708,0,605,605,605,668,73
709,0,604,604,604,463,1314
710,0,604,604,604,1665,721
711,0,604,604,604,1398,192
712,0,604,604,604,1746,53
713,0,603,603,603,803,1320
714,0,603,603,603,500,894
715,0,603,603,603,97,582
716,0,603,603,603,1182,341
717,0,602,602,602,1187,1447
718,0,602,602,602,346,1015
719,0,602,602,602,472,1000
720,0,601,601,601,612,1180
721,0,601,601,601,596,1034
722,0,601,601,601,277,903
723,0,601,601,601,1690,435
724,0,601,601,601,1210,408
725,0,601,601,601,484,232
726,0,601,601,601,457,13
727,0,600,600,600,283,1184
728,0,600,600,600,711,1022
729,0,600,600,600,1403,966
730,0,600,600,600,1772,869
731,0,600,600,600,643,637
732,0,599,599,599,146,1112
733,0,599,599,599,1625,1094
734,0,599,599,599,760,862
735,0,599,599,599,1625,677
736,0,599,599,599,1521,36
737,0,598,598,598,1648,437
738,0,598,598,598,199,203
739,0,598,598,598,817,154
740,0,597,597,597,1311,956
741,0,597,597,597,1474,625
742,0,597,597,597,495,109
743,0,596,596,596,1282,600
744,0,595,595,595,786,974
745,0,595,595,595,1430,814
746,0,595,595,595,621,232
747,0,595,595,595,107,51
748,0,594,594,594,1113,650
749,0,594,594,594,690,619
750,0,594,594,594,1328,86
751,0,594,594,594,660,36
752,0,593,593,593,600,1294
753,0,593,593,593,913,1148
754,0,593,593,593,213,1088
755,0,593,593,593,648,817
756,0,593,593,593,347,191
757,0,592,592,592,819,1247
758,0,592,592,592,1190,1131
759,0,592,592,592,1532,607
760,0,592,592,592,531,268
761,0,592,592,592,423,265
762,0,591,591,591,1861,1450
763,0,591,591,591,745,826
764,0,590,590,590,634,1435
765,0,590,590,590,1212,1296
766,0,590,590,590,1701,1158
767,0,590,590,590,171,819
768,0,590,590,590,1395,802
769,0,589,589,589,303,597
770,0,588,588,588,1188,1272
771,0,588,588,588,1159,1185
772,0,588,588,588,1613,1080
773,0,588,588,588,1216,1018
774,0,588,588,588,1429,749
775,0,588,588,588,1554,690
776,0,588,588,588,1836,621
777,0,588,588,588,1505,538
778,0,588,588,588,144,304
779,0,587,587,587,684,1154
780,0,587,587,587,1135,1060
781,0,587,587,587,570,681
782,0,587,587,587,202,154
783,0,586,586,586,313,1228
784,0,585,585,585,271,1397
785,0,585,585,585,457,1156
786,0,585,585,585,1355,664
787,0,585,585,585,1040,577
788,0,585,585,585,473,562
